left,right,match,prompt,completion,pred_ditto_new_wdc_small,pred_ditto_new_wdc_medium,pred_ditto_new_wdc_large
"title: Gigabyte GEFORCE GTX 1650 D6 OC 4G 
description: Powered by GeForce GTX 1650 NVIDIA Turing architecture and GeForce Experience, Integrated with 4GB GDDR6 128bit memory interface,80mm unique blade fan,170 mm compact card size, Core Clock: 1635 MhzTechnical InformationAPI Supported: DirectX 12API Supported: OpenGL 4.6Number o 
price: 249.95 
priceCurrency: CAD","title: Placa De Vídeo Gigabyte RTX 2080 Ti Windforce 11GB 
description: ModelBrandGIGABYTEModelGV-N208TWF3-11GCInterfaceInterfacePCI Express 3.0 x16ChipsetChipset ManufacturerNVIDIAGPU SeriesNVIDIA GeForce RTX 20 SeriesGPUGeForce RTX 2080 TiCore Clock1545 MHzCUDA Cores4352MemoryEffective Memory Clock14000 MHzMemory Size11GBMemory Interface352-BitMemory TypeGDDR63D APIDirectXDirectX 12OpenGLOpenGL 4.5PortsHDMI1 x HDMI 2.0bMulti-Monitor Support4DisplayPort3 x DisplayPort 1.4Other Ports1 x USB Type-C (support VirtualLink)DetailsMax Resolution7680 x 4320 @ 60 HzSLI Support2-way NVIDIA NVLINKVirtual Reality ReadyYesCoolerWINDFORCE 3XThermal Design Power250WSystem RequirementsRecommended PSU: 750WPower Connector2 x 8-PinFeaturesFeaturesPowered by GeForce RTX 2080 TiIntegrated with 11GB GDDR6 352-bit memory interfaceWINDFORCE 3X Cooling System with alternate spinning fansRGB Fusion 2.0 - synchronize with other AORUS devicesMetal Back PlateForm Factor & DimensionsForm FactorATXMax GPU Length280 mmCard Dimensions (L x H)11.04\ x 4.58\Additional Informa
price: 10499.99 
priceCurrency: BRL",False,"title: Gigabyte GEFORCE GTX 1650 D6 OC 4G 
description: Powered by GeForce GTX 1650 NVIDIA Turing architecture and GeForce Experience, Integrated with 4GB GDDR6 128bit memory interface,80mm unique blade fan,170 mm compact card size, Core Clock: 1635 MhzTechnical InformationAPI Supported: DirectX 12API Supported: OpenGL 4.6Number o 
price: 249.95 
priceCurrency: CAD

###

title: Placa De Vídeo Gigabyte RTX 2080 Ti Windforce 11GB 
description: ModelBrandGIGABYTEModelGV-N208TWF3-11GCInterfaceInterfacePCI Express 3.0 x16ChipsetChipset ManufacturerNVIDIAGPU SeriesNVIDIA GeForce RTX 20 SeriesGPUGeForce RTX 2080 TiCore Clock1545 MHzCUDA Cores4352MemoryEffective Memory Clock14000 MHzMemory Size11GBMemory Interface352-BitMemory TypeGDDR63D APIDirectXDirectX 12OpenGLOpenGL 4.5PortsHDMI1 x HDMI 2.0bMulti-Monitor Support4DisplayPort3 x DisplayPort 1.4Other Ports1 x USB Type-C (support VirtualLink)DetailsMax Resolution7680 x 4320 @ 60 HzSLI Support2-way NVIDIA NVLINKVirtual Reality ReadyYesCoolerWINDFORCE 3XThermal Design Power250WSystem RequirementsRecommended PSU: 750WPower Connector2 x 8-PinFeaturesFeaturesPowered by GeForce RTX 2080 TiIntegrated with 11GB GDDR6 352-bit memory interfaceWINDFORCE 3X Cooling System with alternate spinning fansRGB Fusion 2.0 - synchronize with other AORUS devicesMetal Back PlateForm Factor & DimensionsForm FactorATXMax GPU Length280 mmCard Dimensions (L x H)11.04\ x 4.58\Additional Informa
price: 10499.99 
priceCurrency: BRL

###

Same product?", no,False,False,False
"title: Evolis Primacy RibbonBlack Ribbon 2000 Prints For use with Evolis PrimacyUnsure which ribbon you need? Give us a call on 0567712650 or send us an email: sales@cardlogic.ie - we'll set you right 
description: Evolis Primacy RibbonBlack Ribbon 2000 Prints For use with Evolis PrimacyUnsure which ribbon you need? Give us a call on 0567712650 or send us an email: sales@cardlogic.ie - we'll set you right 
price: 37.48 
priceCurrency: EUR","title: Sandisk SDCZ60-064G-B35 - Cruzer Glide 64GB 
description: The Cruzer Glide USB flash drive is a simple and secure option for sharing, transporting and backing up important files. This compact design flash drive with retractable USB port is ideal for anyone who needs a portable storage solution for media and personal files. 
price: 18.48 
priceCurrency: CHF",False,"title: Evolis Primacy RibbonBlack Ribbon 2000 Prints For use with Evolis PrimacyUnsure which ribbon you need? Give us a call on 0567712650 or send us an email: sales@cardlogic.ie - we'll set you right 
description: Evolis Primacy RibbonBlack Ribbon 2000 Prints For use with Evolis PrimacyUnsure which ribbon you need? Give us a call on 0567712650 or send us an email: sales@cardlogic.ie - we'll set you right 
price: 37.48 
priceCurrency: EUR

###

title: Sandisk SDCZ60-064G-B35 - Cruzer Glide 64GB 
description: The Cruzer Glide USB flash drive is a simple and secure option for sharing, transporting and backing up important files. This compact design flash drive with retractable USB port is ideal for anyone who needs a portable storage solution for media and personal files. 
price: 18.48 
priceCurrency: CHF

###

Same product?", no,False,False,False
"brand: Maxxis 
title: Maxxis Assegai, Tire, Folding, Tubeless Ready, 3C Maxx Terra, EXO+, Wide Trail, 120TPI 
price: 108.00 
priceCurrency: CAD","brand: Maxxis 
title: Maxxis Assegai, Tire, 29''x2.50, Folding, Tubeless Ready, 3C Maxx Grip, Double Down, Wide Trail, 120x2TPI, Black 
price: 122.00 
priceCurrency: CAD",False,"brand: Maxxis 
title: Maxxis Assegai, Tire, Folding, Tubeless Ready, 3C Maxx Terra, EXO+, Wide Trail, 120TPI 
price: 108.00 
priceCurrency: CAD

###

brand: Maxxis 
title: Maxxis Assegai, Tire, 29''x2.50, Folding, Tubeless Ready, 3C Maxx Grip, Double Down, Wide Trail, 120x2TPI, Black 
price: 122.00 
priceCurrency: CAD

###

Same product?", no,True,True,False
"title: Canon EF-M 18-150mm, Black 
price: 439.00","brand: GIGABYTE 
title: Gigabyte GA-X570-ELITE AORUS (AM4) (D) (X570 AORUS ELITE) 
price: 73030",False,"title: Canon EF-M 18-150mm, Black 
price: 439.00

###

brand: GIGABYTE 
title: Gigabyte GA-X570-ELITE AORUS (AM4) (D) (X570 AORUS ELITE) 
price: 73030

###

Same product?", no,False,False,False
"title: DYMO Rhino Industrial Tape Vinyl 12mm White on White 18444 S0718600 
description: Coloured Vinyl TapeThe coloured vinyl tape combines flexibility a strong adhesive and a high chemical resistance which makes this tape suitable for any flat/curved or textured surface where colour is requiredDeveloped for heavy-duty environments and provides resistance against abrasion different temperatures chemicals solvents and UVNo more labels that fall off looking smeared or poorly writtenDYMO offers several specific materials depending on the application 
price: 13.70 
priceCurrency: GBP","brand: Dymo Rhino 
title: Dymo Rhino 18444 Black on White Vinyl Tape - 12mm 
description: Dymo Rhino S0718600 from Dymo Express. 18444 Black on White Vinyl Tape - White- 12mm. 
price: 12.18 
priceCurrency: GBP",True,"title: DYMO Rhino Industrial Tape Vinyl 12mm White on White 18444 S0718600 
description: Coloured Vinyl TapeThe coloured vinyl tape combines flexibility a strong adhesive and a high chemical resistance which makes this tape suitable for any flat/curved or textured surface where colour is requiredDeveloped for heavy-duty environments and provides resistance against abrasion different temperatures chemicals solvents and UVNo more labels that fall off looking smeared or poorly writtenDYMO offers several specific materials depending on the application 
price: 13.70 
priceCurrency: GBP

###

brand: Dymo Rhino 
title: Dymo Rhino 18444 Black on White Vinyl Tape - 12mm 
description: Dymo Rhino S0718600 from Dymo Express. 18444 Black on White Vinyl Tape - White- 12mm. 
price: 12.18 
priceCurrency: GBP

###

Same product?", yes,True,True,True
"title: TP LINK 24-port Gigabit Switch 
description: TP LINK 24-port Gigabit Switch 
price: 85.53 
priceCurrency: GBP","title: TP-Link TL-SF1024switch - 24 ports 
description: TP-Link 24-Port 10/100 Switch 19\-Rack 
price: 48.78 
priceCurrency: GBP",False,"title: TP LINK 24-port Gigabit Switch 
description: TP LINK 24-port Gigabit Switch 
price: 85.53 
priceCurrency: GBP

###

title: TP-Link TL-SF1024switch - 24 ports 
description: TP-Link 24-Port 10/100 Switch 19\-Rack 
price: 48.78 
priceCurrency: GBP

###

Same product?", no,True,False,True
"title: Asus STRIX B550-E GAMING DDR4 S+V+GL AM4 
description: 4400Mhz(OC) DPHDMI ÇIFT M2 USB3.2 AX WIFI ATX 
price: 2388.68 
priceCurrency: TRY","title: ASUS ROG STRIX X570-F GAMING Emolevy - AMD X570 - AMD AM4 socket - DDR4 RAM - ATX 
description: Emolevy, ATX, AMD AM4 Socket, AMD X570, 2 x PCI-Express 4.0 x16, Dual DDR4-3200 - 4 x DIMM slots, 8 x SATA-600 / 2 x M.2 PCI-Express 4.0 (2242 / 2260 / 2280), USB 3.2 Gen 2 Type A & C, DisplayPort / HDMI (tukee 4K) yhteys, Intel I211-AT Gigabit LAN, AMD Radeon Graphics tuki (CPU tarvitaan), Realtek S1220A HD Audio (8-kanavat), tukee SLI / CrossFireX 
price: 289.00 
priceCurrency: DKK",False,"title: Asus STRIX B550-E GAMING DDR4 S+V+GL AM4 
description: 4400Mhz(OC) DPHDMI ÇIFT M2 USB3.2 AX WIFI ATX 
price: 2388.68 
priceCurrency: TRY

###

title: ASUS ROG STRIX X570-F GAMING Emolevy - AMD X570 - AMD AM4 socket - DDR4 RAM - ATX 
description: Emolevy, ATX, AMD AM4 Socket, AMD X570, 2 x PCI-Express 4.0 x16, Dual DDR4-3200 - 4 x DIMM slots, 8 x SATA-600 / 2 x M.2 PCI-Express 4.0 (2242 / 2260 / 2280), USB 3.2 Gen 2 Type A & C, DisplayPort / HDMI (tukee 4K) yhteys, Intel I211-AT Gigabit LAN, AMD Radeon Graphics tuki (CPU tarvitaan), Realtek S1220A HD Audio (8-kanavat), tukee SLI / CrossFireX 
price: 289.00 
priceCurrency: DKK

###

Same product?", no,False,False,False
"title: Corsair ML140 PRO 1x 140mm RGB LED PWM Magnetic Levitation | Discount Computer Needs 
description: View and shop for Corsair ML140 PRO 1x 140mm RGB LED PWM Magnetic Levitation, Computer Case Fans, and many more products at Discount Computer Needs. 
price: 65.00 
priceCurrency: AUD","title: Corsair ML140 Pro Ventola PWM 140 LED Ross 
description: Corsair ML140 Pro Ventola PWM 140 LED Ross 
price: 24.9 
priceCurrency: EUR",False,"title: Corsair ML140 PRO 1x 140mm RGB LED PWM Magnetic Levitation | Discount Computer Needs 
description: View and shop for Corsair ML140 PRO 1x 140mm RGB LED PWM Magnetic Levitation, Computer Case Fans, and many more products at Discount Computer Needs. 
price: 65.00 
priceCurrency: AUD

###

title: Corsair ML140 Pro Ventola PWM 140 LED Ross 
description: Corsair ML140 Pro Ventola PWM 140 LED Ross 
price: 24.9 
priceCurrency: EUR

###

Same product?", no,True,True,True
"title: Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon 
price: 19 
priceCurrency: USD","title: Zebra ix Series Monochrome - 1 - black / monochrome - print ribbon 
description: Zebra true colors ix Series high-performance ribbons come with intelligent media technology. 
price: 45.99 
priceCurrency: CAD",False,"title: Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon 
price: 19 
priceCurrency: USD

###

title: Zebra ix Series Monochrome - 1 - black / monochrome - print ribbon 
description: Zebra true colors ix Series high-performance ribbons come with intelligent media technology. 
price: 45.99 
priceCurrency: CAD

###

Same product?", no,False,False,False
"title: Ram Mout Triple Ball Adapter 
price: €46,95 
priceCurrency: EUR","brand: NETGEAR 
title: Netgear GS748T Managed L2+ Gigabit Ethernet (10/100/1000) Blauw 
description: Netgear GS748T Managed L2+ Gigabit Ethernet (10/100/1000) Blauw 
price: 299 
priceCurrency: EUR",False,"title: Ram Mout Triple Ball Adapter 
price: €46,95 
priceCurrency: EUR

###

brand: NETGEAR 
title: Netgear GS748T Managed L2+ Gigabit Ethernet (10/100/1000) Blauw 
description: Netgear GS748T Managed L2+ Gigabit Ethernet (10/100/1000) Blauw 
price: 299 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Blaze 5 Burner Basic Cart Only 
description: Blaze 5 Burner Basic Cart Only 
price: 5.1499E2 
priceCurrency: USD","title: Casti Logitech H540, USB 2.0 
price: 275.066269 
priceCurrency: RON",False,"title: Blaze 5 Burner Basic Cart Only 
description: Blaze 5 Burner Basic Cart Only 
price: 5.1499E2 
priceCurrency: USD

###

title: Casti Logitech H540, USB 2.0 
price: 275.066269 
priceCurrency: RON

###

Same product?", no,False,False,False
"brand: Seiko 
title: Seiko Prospex SBDC081 SPB103 Diver 200m SUMO JAPAN MADE ( NEW ) 
description: Reference number SPB103J1 Steel Automatic Year 2019 Watch with original box Watch with original papers 45mm 
price: 899 
priceCurrency: USD","brand: TP-Link 
title: Omada EAP225 Outdoor, Access Point 
price: 27335",False,"brand: Seiko 
title: Seiko Prospex SBDC081 SPB103 Diver 200m SUMO JAPAN MADE ( NEW ) 
description: Reference number SPB103J1 Steel Automatic Year 2019 Watch with original box Watch with original papers 45mm 
price: 899 
priceCurrency: USD

###

brand: TP-Link 
title: Omada EAP225 Outdoor, Access Point 
price: 27335

###

Same product?", no,False,False,False
"title: 3M - PRIVACY FILTER 19IN LCD WIDESCREEN PRIVACY FILTER 
description: 3M PRIVACY FILTER 19IN LCD WIDESCREEN PRIVACY FILTER (PF319W) - Type: Annet Tilbehør 
price: 1968.75 
priceCurrency: NOK","title: 3M - PF19.0 PRIVACY FILTER BLACK F-FEEDS 
description: 3M PF19.0 PRIVACY FILTER BLACK F-FEEDS (98044054066) - Type: General Office 
price: 1185.00 
priceCurrency: NOK",False,"title: 3M - PRIVACY FILTER 19IN LCD WIDESCREEN PRIVACY FILTER 
description: 3M PRIVACY FILTER 19IN LCD WIDESCREEN PRIVACY FILTER (PF319W) - Type: Annet Tilbehør 
price: 1968.75 
priceCurrency: NOK

###

title: 3M - PF19.0 PRIVACY FILTER BLACK F-FEEDS 
description: 3M PF19.0 PRIVACY FILTER BLACK F-FEEDS (98044054066) - Type: General Office 
price: 1185.00 
priceCurrency: NOK

###

Same product?", no,False,False,True
"brand: Canon 
title: Canon Tinte PFI-101 cyan 130ml f. iPF5x00/6x00S 
price: 68.14 
priceCurrency: EUR","title: Canon Toner-Cartridge 707C Cyan 
description: Toner-Cartridge Cyan 
price: 96.99 
priceCurrency: EUR",False,"brand: Canon 
title: Canon Tinte PFI-101 cyan 130ml f. iPF5x00/6x00S 
price: 68.14 
priceCurrency: EUR

###

title: Canon Toner-Cartridge 707C Cyan 
description: Toner-Cartridge Cyan 
price: 96.99 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Shimano Ultegra R8000 11-28 11 Speed Cassette 
description: Eagerly anticipated, the updated Shimano Ultegra R8000 range has arrived. Shimano has evolved the Ultegra series, which hugely benefits from the joys of trickle-down technology from its big brother, Dura Ace R9000. Infused with Shimano's 'rider-tuned philosophy', this Ultegra R8000 11-Speed Cassette offers a huge range of gear ratios to help you conquer any terrain.Features:Rider-tunedDurableWeight:232g 
price: 149.0 
priceCurrency: AUD","title: Shimano 105 R7000 Rear Derailleur - 11 Speed 
description: 11-speed 105 wide link rear derailleur medium cage - GSAdvanced Wide Link design increases rigidity and shifting performanceSuper stiff for fast and accurate changes across the cassetteLarge 11 tooth pulleys increase service life and reduce noiseSuper light shift actionCompatible with 11-speed drivetrainsMaximum low sprocket 28-34T with double chainsetMaximum front difference 16T, total capacity 39TAverage weight 232 grams Thanks for looking at this Shimano 105 R7000 Rear derailleur - 11 Speed - GS. We may have more Shimano products and Rear Mechs available. If you've any questions, give our friendly team a call. 
price: 54.99 
priceCurrency: GBP",False,"title: Shimano Ultegra R8000 11-28 11 Speed Cassette 
description: Eagerly anticipated, the updated Shimano Ultegra R8000 range has arrived. Shimano has evolved the Ultegra series, which hugely benefits from the joys of trickle-down technology from its big brother, Dura Ace R9000. Infused with Shimano's 'rider-tuned philosophy', this Ultegra R8000 11-Speed Cassette offers a huge range of gear ratios to help you conquer any terrain.Features:Rider-tunedDurableWeight:232g 
price: 149.0 
priceCurrency: AUD

###

title: Shimano 105 R7000 Rear Derailleur - 11 Speed 
description: 11-speed 105 wide link rear derailleur medium cage - GSAdvanced Wide Link design increases rigidity and shifting performanceSuper stiff for fast and accurate changes across the cassetteLarge 11 tooth pulleys increase service life and reduce noiseSuper light shift actionCompatible with 11-speed drivetrainsMaximum low sprocket 28-34T with double chainsetMaximum front difference 16T, total capacity 39TAverage weight 232 grams Thanks for looking at this Shimano 105 R7000 Rear derailleur - 11 Speed - GS. We may have more Shimano products and Rear Mechs available. If you've any questions, give our friendly team a call. 
price: 54.99 
priceCurrency: GBP

###

Same product?", no,False,False,False
"title: Giacche New Era nfl new england patriots bomber 
price: 1.199E2 
priceCurrency: EUR","title: Shimano HG901 Dura Ace XTR 11 Speed Bicycle Bike Chain 
description: AN EXTRA LIGHTWEIGHT 11-SPEED CHAIN DESIGNED TO IMPROVE GEAR TRAIN SHIFTINGThe Shimano HG901 is a lightweight 11-speed chain specially designed with asymmetric plate to improve gear train shifting. The hollow pin design further reduces the weight of this chain over the HG701. The HG901 is equivalent to Dura Ace (Road) or XTR (MTB) level in the Shimano groupset line up. This chain is suitabe for both road and MTB use.Model: CN-HG901Compatible for 11-speed drive trains116 links 
price: 6.9E1 
priceCurrency: SGD",False,"title: Giacche New Era nfl new england patriots bomber 
price: 1.199E2 
priceCurrency: EUR

###

title: Shimano HG901 Dura Ace XTR 11 Speed Bicycle Bike Chain 
description: AN EXTRA LIGHTWEIGHT 11-SPEED CHAIN DESIGNED TO IMPROVE GEAR TRAIN SHIFTINGThe Shimano HG901 is a lightweight 11-speed chain specially designed with asymmetric plate to improve gear train shifting. The hollow pin design further reduces the weight of this chain over the HG701. The HG901 is equivalent to Dura Ace (Road) or XTR (MTB) level in the Shimano groupset line up. This chain is suitabe for both road and MTB use.Model: CN-HG901Compatible for 11-speed drive trains116 links 
price: 6.9E1 
priceCurrency: SGD

###

Same product?", no,False,False,False
"title: Refill #014: Kraft Paper Notebook 
description: Cardboard Paper notebook refill for the Traveler's Notebook.Various cuttings, stickers, photos, scribbles and more sophisticated drawings suit it well.Contains 64 pages and its dimensions (210 x 110 mm) make it suitable for the classic version, not for the smaller Passport version.You don’t know Traveler's Notebook yet? What a pity! Traveler's Notebook is a sophisticated organizer that you complete yourself, using individual refills and bookmarks. In addition, it has covers made of unprocessed cowhide leather, which become even more beautiful over time and with good care they are able to outlive their owner.Made in Japan 
price: 7.9 
priceCurrency: EUR","title: Brother TN-241M (prentar:1,400 síður) rautt dufthylki 
description: Nánari lýsing frá framleiðanda:Barcode: 4977766718424Compatible Brand: BrotherCompatible Printer(s): HL-3140CW • HL-3150CDW • HL-3170CDW • DCP-9020CDW • MFC-9140CDN • MFC9330CDW • MFC9340CDWEC Commodity Code: 84439990Form Factor: CartridgeModel Name: TN-241MNew/Remanufactured: NewOriginal/Compatible: Original CartridgeProduct Type: Toner CartridgeSpicers Number: 104861Toner Colour(s): MagentaTotal: 1Yield: 1,400Brother's toner is formulated to exacting standards to ensure you receive high quality print resolution and reliabilityWhy not do your bit for the environment and return your used toner and drum units to our award winning recycling factory in WalesToner particle size, shape and colour pigmentation all have a direct impact on the sharpness of the printed image 
price: 16072 
priceCurrency: ISK",False,"title: Refill #014: Kraft Paper Notebook 
description: Cardboard Paper notebook refill for the Traveler's Notebook.Various cuttings, stickers, photos, scribbles and more sophisticated drawings suit it well.Contains 64 pages and its dimensions (210 x 110 mm) make it suitable for the classic version, not for the smaller Passport version.You don’t know Traveler's Notebook yet? What a pity! Traveler's Notebook is a sophisticated organizer that you complete yourself, using individual refills and bookmarks. In addition, it has covers made of unprocessed cowhide leather, which become even more beautiful over time and with good care they are able to outlive their owner.Made in Japan 
price: 7.9 
priceCurrency: EUR

###

title: Brother TN-241M (prentar:1,400 síður) rautt dufthylki 
description: Nánari lýsing frá framleiðanda:Barcode: 4977766718424Compatible Brand: BrotherCompatible Printer(s): HL-3140CW • HL-3150CDW • HL-3170CDW • DCP-9020CDW • MFC-9140CDN • MFC9330CDW • MFC9340CDWEC Commodity Code: 84439990Form Factor: CartridgeModel Name: TN-241MNew/Remanufactured: NewOriginal/Compatible: Original CartridgeProduct Type: Toner CartridgeSpicers Number: 104861Toner Colour(s): MagentaTotal: 1Yield: 1,400Brother's toner is formulated to exacting standards to ensure you receive high quality print resolution and reliabilityWhy not do your bit for the environment and return your used toner and drum units to our award winning recycling factory in WalesToner particle size, shape and colour pigmentation all have a direct impact on the sharpness of the printed image 
price: 16072 
priceCurrency: ISK

###

Same product?", no,False,False,False
"title: Corsair ML140 Pro LED Blue 140mm Magnetic Levitation Fan | Discount Computer Needs 
description: View and shop for Corsair ML140 Pro LED Blue 140mm Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs. 
price: 75.00 
priceCurrency: AUD","title: TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna 
description: 300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredibl
price: 78.56 
priceCurrency: AUD",False,"title: Corsair ML140 Pro LED Blue 140mm Magnetic Levitation Fan | Discount Computer Needs 
description: View and shop for Corsair ML140 Pro LED Blue 140mm Magnetic Levitation Fan, Computer Case Fans, and many more products at Discount Computer Needs. 
price: 75.00 
priceCurrency: AUD

###

title: TP-Link EAP110 300Mbps Wireless N300 Ceiling Mount Access Point 1x1Gbps RJ45 PoE 1x Console Port 2x4dBi Omni Internal Antenna 
description: 300Mbps Wireless N Ceiling Mount Access Point EAP110EAP Controller Software enables administrators to easily manage hundreds of EAPsSupports passive PoE for convenient installation up to 100metersCeiling mounting design with chassis make it easy to deploy on a wall or ceilingCaptive portal provides one convenient method of authentication for Wi-Fi guestsMulti-SSID divides multiple wireless networks for different usersEnterprise class Wi-Fi security help to decrease network security threatsFlexible PlacementEasy mounting design & PoEThe EAP’s “ceiling lamp” appearance and easy mounting design with chassis make it easy to be integrated seamlessly into any wall or ceiling surface to blend in with most interior decorations. EAP110 support Passive PoE to make deployment effortless and flexible.Business Class WirelessPowerful HardwareEAP110 features 802.11n Wi-Fi and 2*2 MIMO technology, wireless speeds of up to 300MbpsWith Qualcomm Atheros 560MHz chipsets, EAP ensures incredibl
price: 78.56 
priceCurrency: AUD

###

Same product?", no,False,False,False
"title: Televizor LED LG 32LK510BPLD, 80 cm, Rezolutie HD, Game TV, Slot CI +, Negru 
description: Televizor LED LG 32LK510BPLD, 80 cm, Rezolutie HD, Game TV, Slot CI +, Negru 
price: 584.0336 
priceCurrency: RON","title: Monitor curbat LED SAMSUNG C27F390FHU, 27\, Full HD, 60Hz, negru",False,"title: Televizor LED LG 32LK510BPLD, 80 cm, Rezolutie HD, Game TV, Slot CI +, Negru 
description: Televizor LED LG 32LK510BPLD, 80 cm, Rezolutie HD, Game TV, Slot CI +, Negru 
price: 584.0336 
priceCurrency: RON

###

title: Monitor curbat LED SAMSUNG C27F390FHU, 27\, Full HD, 60Hz, negru

###

Same product?", no,False,False,False
"title: Ernie Ball Beefy Slinky Nickel Wound Strings (11-54) 3 Pack 
description: Ernie Ball Beefy Slinky Nickel Wound Strings (11-54) 3 Pack 
price: 17.97 
priceCurrency: USD","title: Ernie Ball 2222 Hybrid Slinky 9/46 
price: 5.49E0 
priceCurrency: USD",False,"title: Ernie Ball Beefy Slinky Nickel Wound Strings (11-54) 3 Pack 
description: Ernie Ball Beefy Slinky Nickel Wound Strings (11-54) 3 Pack 
price: 17.97 
priceCurrency: USD

###

title: Ernie Ball 2222 Hybrid Slinky 9/46 
price: 5.49E0 
priceCurrency: USD

###

Same product?", no,False,False,False
"brand: Canon 
title: Canon EF 100mm F2.8 L IS USM Macro Lens 
description: Canon EF 100mm F2.8 L IS USM Macro Lens 
price: 1399 
priceCurrency: AUD","brand: GIGABYTE 
title: Gigabyte GA-X570-ELITE AORUS (AM4) (D) (X570 AORUS ELITE) 
price: 73030",False,"brand: Canon 
title: Canon EF 100mm F2.8 L IS USM Macro Lens 
description: Canon EF 100mm F2.8 L IS USM Macro Lens 
price: 1399 
priceCurrency: AUD

###

brand: GIGABYTE 
title: Gigabyte GA-X570-ELITE AORUS (AM4) (D) (X570 AORUS ELITE) 
price: 73030

###

Same product?", no,False,False,False
"brand: Shimano 
title: M786 SHADOW PLUS: N/A, SGS 
description: Shimano's Deore XT Rear Derailleur uses cold-forged construction and cutting edge technology to deliver crisp shifting, real-world reliability, and trademark precision. Plus-type derailleurs use a lever-actuated clutch spring to prevent chain slap, reduce noise while on the trail, and improve chain engagement when riding over rough terrain. Sealed pulley bearings keep things spinning smoothly, and wide plate construction prevents the derailleur from getting clogged with mud and debris. 
price: 99.99 
priceCurrency: USD","brand: ASUS 
title: TUF GAMING X570-PLUS, Mainboard 
price: 67662",False,"brand: Shimano 
title: M786 SHADOW PLUS: N/A, SGS 
description: Shimano's Deore XT Rear Derailleur uses cold-forged construction and cutting edge technology to deliver crisp shifting, real-world reliability, and trademark precision. Plus-type derailleurs use a lever-actuated clutch spring to prevent chain slap, reduce noise while on the trail, and improve chain engagement when riding over rough terrain. Sealed pulley bearings keep things spinning smoothly, and wide plate construction prevents the derailleur from getting clogged with mud and debris. 
price: 99.99 
priceCurrency: USD

###

brand: ASUS 
title: TUF GAMING X570-PLUS, Mainboard 
price: 67662

###

Same product?", no,False,False,False
